,framework,login,seguidores,numero_prs_criados,numero_merges,numero_prs_criado_mergeado,numero_prs_criado_n_mergeado,numero_prs_n_mergeado_fechado,numero_prs_fechado,numero_merges_exclude_auto_merge,numero_revisoes_exclude_auto_revisado,auto_revisado,tempo experiencia(dias)
777,Azure,kaiyuezhou,,0,0,0,0,0,0,0,0,0,453
778,Azure,TwoUnder,6.0,0,1,0,0,0,1,1,1,0,0
779,Azure,rapoth,9.0,0,3,0,0,0,3,3,3,0,326
780,Azure,midesa,,0,0,0,0,0,0,0,0,0,326
781,Azure,MikeRys,39.0,0,1,0,0,0,1,1,1,0,0
782,Azure,euangms,,0,0,0,0,0,0,0,0,0,0
783,Azure,rasavant-ms,,0,0,0,0,0,0,0,0,0,0
784,Azure,David-Noble-at-work,,0,0,0,0,0,0,0,0,0,0
785,Azure,gukoff,21.0,0,1,0,0,0,1,1,1,0,0
786,Azure,TechPreacher,26.0,0,3,0,0,0,3,3,3,0,0
787,Azure,fbeltrao,54.0,0,1,0,0,0,1,1,1,0,0
788,Azure,revinjchalil,1.0,0,1,0,0,0,1,1,1,0,0
789,Azure,CodeRunRepeat,,0,0,0,0,0,0,0,0,0,0
790,Azure,normesta,20.0,0,1,0,0,0,1,1,1,0,0
791,Azure,twooley,6.0,0,1,0,0,0,1,1,1,0,0
792,Azure,danhellem,,0,0,0,0,0,0,0,0,0,0
793,Azure,alexkarcher-msft,18.0,0,1,0,0,0,1,1,1,0,0
794,Azure,DeepikaSadahiro,0.0,0,1,0,0,0,1,1,1,0,0
795,Azure,cschormann,2.0,0,6,0,0,0,6,6,6,0,48
796,Azure,anaharris-ms,,0,0,0,0,0,0,0,0,0,48
797,Azure,rolucchi,,0,0,0,0,0,0,0,0,0,48
798,Azure,kayousef,1.0,0,1,0,0,0,1,1,1,0,0
799,Azure,a-noyass,6.0,0,1,0,0,0,1,1,1,0,0
800,Azure,AmirGeorge,,0,0,0,0,0,0,0,0,0,0
801,Azure,AndyCW,89.0,0,8,0,0,0,8,8,8,0,14
802,Azure,Joll59,,0,0,0,0,0,0,0,0,0,14
803,Azure,KatieProchilo,,0,0,0,0,0,0,0,0,0,14
804,Azure,cmayomsft,,0,0,0,0,0,0,0,0,0,14
805,Azure,cmaneu,,0,0,0,0,0,0,0,0,0,14
806,Azure,manishmsfte,,0,0,0,0,0,0,0,0,0,14
807,Azure,vjrantal,,0,0,0,0,0,0,0,0,0,14
808,Azure,Sarah-Aly,,0,0,0,0,0,0,0,0,0,14
809,Azure,msyyc,1.0,0,4,0,0,0,4,4,4,0,98
810,Azure,nickzhums,24.0,0,11,0,0,0,11,11,11,0,425
811,Azure,00Kai0,57.0,0,2,0,0,2,4,2,4,0,53
812,Azure,gansvv,3.0,0,1,0,0,0,1,1,1,0,0
813,Azure,poanchen,50.0,0,6,0,0,0,6,6,6,0,467
814,Azure,cjpfaff,,0,0,0,0,0,0,0,0,0,467
815,Azure,CloudViking,,0,0,0,0,0,0,0,0,0,467
816,Azure,elnica6-zz,3.0,0,0,0,0,1,1,0,1,0,467
817,Azure,mcollier,26.0,0,1,0,0,0,1,1,1,0,0
818,Azure,luleonpla,,0,0,0,0,0,0,0,0,0,0
819,Azure,gio-rdz,,0,0,0,0,0,0,0,0,0,0
820,Azure,cljung,15.0,0,1,0,0,0,1,1,1,0,0
821,Azure,mahoekst,14.0,0,9,0,0,0,9,9,9,0,125
822,Azure,darsney,9.0,0,10,0,0,1,11,10,11,0,203
823,Azure,ccrowley96,24.0,0,1,0,0,0,1,1,1,0,0
824,Azure,jamiewilbraham,8.0,0,1,0,0,2,3,1,3,0,42
825,Azure,rinisbet,,0,0,0,0,0,0,0,0,0,42
826,Azure,jamescarpinter,6.0,0,1,0,0,0,1,1,1,0,0
827,Azure,balansubr,,0,0,0,0,0,0,0,0,0,0
828,Azure,johnsta,,0,0,0,0,0,0,0,0,0,0
829,Azure,arjunattam,,0,0,0,0,0,0,0,0,0,0
830,Azure,grayzu,,0,0,0,0,0,0,0,0,0,0
831,Azure,nickgmicrosoft,3.0,0,1,0,0,0,1,1,1,0,0
832,Azure,jgardner04,28.0,0,1,0,0,1,2,1,2,0,5
833,Azure,yashkv1,1.0,0,1,0,0,0,1,1,1,0,0
834,Azure,neeginotra,,0,0,0,0,0,0,0,0,0,0
835,Azure,xboxeer,13.0,0,2,0,0,0,2,2,2,0,0
836,Azure,usvoyager,1.0,0,1,0,0,0,1,1,1,0,0
837,Azure,majguo,,0,0,0,0,0,0,0,0,0,0
838,Azure,zhengchang907,,0,0,0,0,0,0,0,0,0,0
839,Azure,grrlgeek,,0,0,0,0,0,0,0,0,0,0
840,Azure,maxmushkin,1.0,0,7,0,0,0,7,7,7,0,42
841,Azure,omidm1,,0,0,0,0,0,0,0,0,0,42
842,Azure,mamccrea,26.0,0,1,0,0,0,1,1,1,0,0
843,Azure,NickDrouin,11.0,0,1,0,0,0,1,1,1,0,0
844,Azure,hildurhodd,,0,0,0,0,0,0,0,0,0,0
845,Azure,haukurstefansson,,0,0,0,0,0,0,0,0,0,0
846,Azure,mssindhurid,0.0,0,1,0,0,0,1,1,1,0,0
847,Azure,gkostal,1.0,0,1,0,0,0,1,1,1,0,0
848,Azure,kroshkina-ms,,0,0,0,0,0,0,0,0,0,0
849,Azure,priyanka-gomatam,,0,0,0,0,0,0,0,0,0,0
850,Azure,adesh-rao,0.0,0,2,0,0,0,2,2,2,0,395
851,Azure,prabdeb,,0,0,0,0,0,0,0,0,0,395
852,Azure,brijrajsingh,,0,0,0,0,0,0,0,0,0,395
853,Azure,danewalton,8.0,0,2,0,0,0,2,2,2,0,152
854,Azure,randywu763,,0,0,0,0,0,0,0,0,0,152
855,Azure,ryanwinter,3.0,0,1,0,0,0,1,1,1,0,0
856,Azure,nkhuyent,,0,0,0,0,0,0,0,0,0,0
857,Azure,JasonFreeberg,96.0,0,3,0,0,0,3,3,3,0,385
858,Azure,khaosdoctor,,0,0,0,0,0,0,0,0,0,385
859,Azure,mikebudzynski,,0,0,0,0,0,0,0,0,0,385
860,Azure,mpapas,,0,0,0,0,0,0,0,0,0,385
861,Azure,cpeeyush,,0,0,0,0,0,0,0,0,0,385
862,Azure,agowdamsft,3.0,0,0,0,0,1,1,0,1,0,385
863,Azure,MicrosoftGuyJFlo,,0,0,0,0,0,0,0,0,0,385
864,Azure,oliviajain,,0,0,0,0,0,0,0,0,0,385
865,Azure,wmpauli,,0,0,0,0,0,0,0,0,0,385
866,Azure,pragyaaneja,,0,0,0,0,0,0,0,0,0,385
867,Azure,Pengpeng-Microsoft,,0,0,0,0,0,0,0,0,0,385
868,Azure,tle15,,0,0,0,0,0,0,0,0,0,385
869,Azure,anjuligoring,,0,0,0,0,0,0,0,0,0,385
870,Azure,salsal97,,0,0,0,0,0,0,0,0,0,385
871,Azure,marvinbuss,,0,0,0,0,0,0,0,0,0,385
872,Azure,vivishno,,0,0,0,0,0,0,0,0,0,385
873,Azure,ddematheu2,3.0,0,19,0,0,0,19,19,19,0,386
874,Azure,prprabhu-ms,,0,0,0,0,0,0,0,0,0,386
875,Azure,cwhil2492,1.0,0,3,0,0,1,3,3,3,0,302
876,Azure,ravithanneeru,0.0,0,2,0,0,0,2,2,2,0,0
877,Azure,xumo-95,3.0,0,2,0,0,0,2,2,2,0,0
878,Azure,juancamilor,,0,0,0,0,0,0,0,0,0,0
879,Azure,pavelprystinka,,0,0,0,0,0,0,0,0,0,0
880,Azure,zihzhan-msft,,0,0,0,0,0,0,0,0,0,0
881,Azure,raosanat,,0,0,0,0,0,0,0,0,0,0
882,Azure,palatter,,0,0,0,0,0,0,0,0,0,0
883,Azure,LoadLibrary,,0,0,0,0,0,0,0,0,0,0
884,Azure,iaulakh,,0,0,0,0,0,0,0,0,0,0
885,Azure,kagbakpem,3.0,0,1,0,0,0,1,1,1,0,0
886,Azure,alkwa-msft,4.0,0,4,0,0,0,4,4,4,0,27
887,Azure,PorterNan,3.0,0,1,0,0,0,1,1,1,0,0
888,Azure,JamesBurnside,5.0,0,2,0,0,0,2,2,2,0,62
889,Azure,alex-kwan,6.0,0,4,0,0,2,6,4,6,0,92
890,Azure,ashwinder,1.0,0,1,0,0,0,1,1,1,0,0
891,Azure,lei-msft,0.0,0,1,0,0,0,1,1,1,0,0
892,Azure,tophpalmer,,0,0,0,0,0,0,0,0,0,0
893,Azure,fizampou,,0,0,0,0,0,0,0,0,0,0
894,Azure,srasool,,0,0,0,0,0,0,0,0,0,0
895,Azure,jyotsnaravikumar,,0,0,0,0,0,0,0,0,0,0
896,Azure,edaena,,0,0,0,0,0,0,0,0,0,0
897,Azure,helayoty,,0,0,0,0,0,0,0,0,0,0
898,Azure,samiyaakhtar,,0,0,0,0,0,0,0,0,0,0
899,Azure,evanlouie,,0,0,0,0,0,0,0,0,0,0
900,Azure,bnookala,,0,0,0,0,0,0,0,0,0,0
901,Azure,keianasnell,,0,0,0,0,0,0,0,0,0,0
902,Azure,akatesmith,,0,0,0,0,0,0,0,0,0,0
903,Azure,saraswatshantanu,,0,0,0,0,0,0,0,0,0,0
904,Azure,nyanzebra,,0,0,0,0,0,0,0,0,0,0
905,Azure,bospoort,,0,0,0,0,0,0,0,0,0,0
906,Azure,elmouzak,3.0,0,1,0,0,0,1,1,1,0,0
907,Azure,cippero,,0,0,0,0,0,0,0,0,0,0
908,Azure,ralarcon,,0,0,0,0,0,0,0,0,0,0
909,Azure,vermegi,23.0,0,1,0,0,0,1,1,1,0,0
910,Azure,tnorling,,0,0,0,0,0,0,0,0,0,0
911,Azure,jo-arroyo,,0,0,0,0,0,0,0,0,0,0
912,Azure,niswitze,,0,0,0,0,0,0,0,0,0,0
913,Azure,qiaozha,9.0,0,27,0,0,2,29,27,29,0,330
914,Azure,akhilayesantarao,,0,0,0,0,0,0,0,0,0,330
915,Azure,JoshuaLai,,0,0,0,0,0,0,0,0,0,330
916,Azure,AmyL219,,0,0,0,0,0,0,0,0,0,330
917,Azure,JohnVUgonabo,,0,0,0,0,0,0,0,0,0,330
918,Azure,cheukchuen,,0,0,0,0,0,0,0,0,0,330
919,Azure,jimchou-dev,,0,0,0,0,0,0,0,0,0,330
920,Azure,Gemakk,,0,0,0,0,0,0,0,0,0,330
921,Azure,waynemo,,0,0,0,0,0,0,0,0,0,330
922,Azure,Yonet,,0,0,0,0,0,0,0,0,0,330
923,Azure,gachandw,0.0,0,3,0,0,0,3,3,3,0,50
924,Azure,mimckitt,16.0,0,1,0,0,0,1,1,1,0,0
925,Azure,agoncal,,0,0,0,0,0,0,0,0,0,0
926,Azure,mnriem,,0,0,0,0,0,0,0,0,0,0
927,Azure,anandchugh,,0,0,0,0,0,0,0,0,0,0
928,Azure,msbinli,,0,0,0,0,0,0,0,0,0,0
929,Azure,abhirockzz,250.0,0,1,0,0,0,1,1,1,0,0
930,Azure,trevorbye,,0,0,0,0,0,0,0,0,0,0
931,Azure,tasdevani21,,0,0,0,0,0,0,0,0,0,0
932,Azure,norelina,,0,0,0,0,0,0,0,0,0,0
933,Azure,LaunaKay,,0,0,0,0,0,0,0,0,0,0
934,Azure,ikivanc,,0,0,0,0,0,0,0,0,0,0
935,Azure,olasowemimo,,0,0,0,0,0,0,0,0,0,0
936,Azure,paolosalvatori,,0,0,0,0,0,0,0,0,0,0
937,Azure,AdinaTru,,0,0,0,0,0,0,0,0,0,0
938,Azure,issacnitin,14.0,0,6,0,0,0,6,6,6,0,288
939,Azure,Mrayyan,0.0,0,2,0,0,0,2,2,2,0,8
940,Azure,phileo99,,0,0,0,0,0,0,0,0,0,8
941,Azure,lpx1989,,0,0,0,0,0,0,0,0,0,8
942,Azure,amthomas46,65.0,0,1,0,0,0,1,1,1,0,0
943,Azure,lfitchett,3.0,0,3,0,0,0,3,3,3,0,198
944,Azure,bkuriach,11.0,0,3,0,0,1,4,3,4,0,7
945,Azure,annamnara,,0,0,0,0,0,0,0,0,0,7
946,Azure,nicjohn79,,0,0,0,0,0,0,0,0,0,7
947,Azure,xgerman,5.0,0,1,0,0,0,1,1,1,0,0
948,Azure,hihigupt,,0,0,0,0,0,0,0,0,0,0
949,Azure,ewertons,,0,0,0,0,0,0,0,0,0,0
950,Azure,dzsquared,,0,0,0,0,0,0,0,0,0,0
951,Azure,naiteeks,3.0,0,15,0,0,0,15,15,15,0,212
952,Azure,nikitapitliya,0.0,0,12,0,0,0,12,12,12,0,19
953,Azure,nicolasbotto,1.0,0,1,0,0,0,1,1,1,0,0
954,Azure,marvin-garcia,9.0,0,4,0,0,0,4,4,4,0,3
955,Azure,puicchan,2.0,0,2,0,0,0,2,2,2,0,0
956,Azure,trask,368.0,0,1,0,0,0,1,1,1,0,0
957,Azure,hui1110,,0,0,0,0,0,0,0,0,0,0
958,Azure,backwind1233,10.0,0,3,0,0,0,3,3,3,0,38
959,Azure,chenrujun,25.0,0,2,0,0,0,2,2,2,0,75
960,Azure,yiliuTo,7.0,0,1,0,0,0,1,1,1,0,0
961,Azure,stliu,408.0,0,1,0,0,0,1,1,1,0,0
962,Azure,mrm9084,,0,0,0,0,0,0,0,0,0,0
963,Azure,jialigit,,0,0,0,0,0,0,0,0,0,0
964,Azure,zhichengliu12581,,0,0,0,0,0,0,0,0,0,0
965,Azure,WentingWu666666,,0,0,0,0,0,0,0,0,0,0
966,Azure,kyle-patterson,,0,0,0,0,0,0,0,0,0,0
967,Azure,danieloh30,,0,0,0,0,0,0,0,0,0,0
968,Azure,jamesfalkner,,0,0,0,0,0,0,0,0,0,0
969,Azure,joshlong,8042.0,0,1,0,0,0,1,1,1,0,0
970,Azure,mootpointer,29.0,0,2,0,0,0,2,2,2,0,15
971,Azure,dhruvchand,,0,0,0,0,0,0,0,0,0,15
972,Azure,mksuni,,0,0,0,0,0,0,0,0,0,15
973,Azure,xfz11,,0,0,0,0,0,0,0,0,0,15
974,Azure,srkalava,,0,0,0,0,0,0,0,0,0,15
975,Azure,chgeuer,,0,0,0,0,0,0,0,0,0,15
976,Azure,ckittel,,0,0,0,0,0,0,0,0,0,15
977,Azure,ferantivero,,0,0,0,0,0,0,0,0,0,15
978,Azure,mscurrell,,0,0,0,0,0,0,0,0,0,15
979,Azure,AriZavala2,,0,0,0,0,0,0,0,0,0,15
980,Azure,1iveowl,,0,0,0,0,0,0,0,0,0,15
981,Azure,lanicolas,,0,0,0,0,0,0,0,0,0,15
