sample,tempo para fechamento,tempo merge,closed_count,open_count,merged_count,not_merged_count,framework,relative_open_count,relative_closed_count,relative_merged,relative_not_merged
Azure-Samples/media-services-v3-python,5.8,5.8,5.0,0.0,5.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/media-services-v3-rest-postman,,,0.0,3.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/media-services-video-indexer,23.333333333333332,23.333333333333332,3.0,6.0,3.0,0.0,Azure,66.66666666666666,33.33333333333333,100.0,0.0
Azure-Samples/microsoft-academic-graph-pyspark-samples,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/microsoft-azure-attestation,11.5,11.5,2.0,0.0,2.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/microsoft-identity-express,22.0,22.0,4.0,0.0,4.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/migrate-Java-EE-app-to-azure,0.0,0.0,4.0,6.0,4.0,0.0,Azure,60.0,40.0,100.0,0.0
Azure-Samples/migrate-java-ee-app-to-azure-2,7.0,7.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/migrate-javaee-app-to-azure-training,6.666666666666667,6.666666666666667,3.0,0.0,3.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/modern-data-warehouse-dataops,21.40909090909091,22.235294117647058,22.0,1.0,17.0,5.0,Azure,4.3478260869565215,95.65217391304348,77.27272727272727,22.727272727272727
Azure-Samples/monitor-java-query-metrics-activitylogs,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/ms-identity-android-java,0.0,0.0,1.0,1.0,1.0,0.0,Azure,50.0,50.0,100.0,0.0
Azure-Samples/ms-identity-android-kotlin,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/ms-identity-aspnet-webapi-onbehalfof,0.0,0.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/ms-identity-b2c-java-servlet-webapp-authentication,61.0,,1.0,0.0,0.0,1.0,Azure,0.0,100.0,0.0,100.0
Azure-Samples/ms-identity-ca-auth-context,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/ms-identity-dotnet-advanced-token-cache,0.0,0.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/ms-identity-dotnet-desktop-tutorial,0.0,0.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/ms-identity-dotnet-webapi-azurefunctions,0.0,0.0,2.0,1.0,2.0,0.0,Azure,33.33333333333333,66.66666666666666,100.0,0.0
Azure-Samples/ms-identity-dotnetcore-b2c-account-management,7.666666666666667,7.666666666666667,3.0,0.0,3.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/ms-identity-java-servlet-webapp-authentication,1.5,1.5,8.0,5.0,8.0,0.0,Azure,38.46153846153847,61.53846153846154,100.0,0.0
Azure-Samples/ms-identity-java-spring-tutorial,9.210526315789474,9.210526315789474,19.0,0.0,19.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/ms-identity-java-webapi,1.4,0.75,5.0,5.0,4.0,1.0,Azure,50.0,50.0,80.0,20.0
Azure-Samples/ms-identity-java-webapp,29.2,29.2,5.0,0.0,5.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/ms-identity-javascript-angular-spa,11.0,11.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/ms-identity-javascript-angular-spa-aspnetcore-webapi,0.0,0.0,2.0,0.0,2.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/ms-identity-javascript-angular-spa-dotnetcore-webapi-roles-groups,1.5,1.5,4.0,0.0,4.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/ms-identity-javascript-angular-tutorial,1.4166666666666667,1.4782608695652173,24.0,0.0,23.0,1.0,Azure,0.0,100.0,95.83333333333334,4.166666666666666
Azure-Samples/ms-identity-javascript-nodejs-desktop,13.0,,1.0,0.0,0.0,1.0,Azure,0.0,100.0,0.0,100.0
Azure-Samples/ms-identity-javascript-nodejs-tutorial,7.0,7.0,12.0,0.0,12.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/ms-identity-javascript-react-docs,13.5,13.5,2.0,0.0,2.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/ms-identity-javascript-react-spa,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/ms-identity-javascript-react-spa-dotnetcore-webapi-obo,0.2857142857142857,0.2857142857142857,7.0,0.0,7.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/ms-identity-javascript-react-tutorial,0.8,1.0,5.0,1.0,4.0,1.0,Azure,16.666666666666664,83.33333333333334,80.0,20.0
Azure-Samples/ms-identity-javascript-tutorial,8.181818181818182,8.181818181818182,11.0,0.0,11.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/ms-identity-javascript-v2,0.6666666666666666,0.6666666666666666,3.0,0.0,3.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/ms-identity-node,59.0,59.0,1.0,1.0,1.0,0.0,Azure,50.0,50.0,100.0,0.0
Azure-Samples/ms-identity-nodejs-webapi-azurefunctions,10.0,10.0,2.0,0.0,2.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/ms-identity-nodejs-webapi-onbehalfof-azurefunctions,4.75,4.75,4.0,0.0,4.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/ms-identity-python-daemon,9.0,9.0,2.0,3.0,2.0,0.0,Azure,60.0,40.0,100.0,0.0
Azure-Samples/ms-identity-python-devicecodeflow,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/ms-identity-python-django-tutorial,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/ms-identity-python-on-behalf-of,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/ms-identity-python-samples-common,,,0.0,3.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/ms-identity-python-webapi-azurefunctions,24.0,24.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/ms-identity-python-webapp,3.0,3.3333333333333335,4.0,1.0,3.0,1.0,Azure,20.0,80.0,75.0,25.0
Azure-Samples/mssql-django-samples,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/multicontainerwordpress,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/mxchip-iot-devkit-firmware-ota,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/mxchip-iot-devkit-get-started,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/mxchip-iot-devkit-pnp-get-started,4.0,4.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/mxchip-iot-devkit-state,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/mxchip-iot-devkit-translator,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/mysql-kafka-redis-integration,0.0,0.0,1.0,1.0,1.0,0.0,Azure,50.0,50.0,100.0,0.0
Azure-Samples/netappfiles-cli-smb-sample,0.0,0.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/netappfiles-go-crr-sdk-sample,3.0,3.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/netappfiles-go-dual-protocol-sdk-sample,24.0,24.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/netappfiles-go-pool-change-sdk-sample,23.0,23.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/netappfiles-go-snapshot-policy-sdk-sample,24.0,24.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/netappfiles-java-sdk-sample,31.0,31.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/netappfiles-java-smb-sdk-sample,31.0,31.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/netappfiles-java-snapshot-policy-sdk-sample,31.0,31.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/netappfiles-powershell-nfs-script-sample,7.0,7.0,2.0,0.0,2.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/netappfiles-powershell-smb-script-sample,34.0,34.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/netappfiles-python-crr-sdk-sample,48.0,48.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/network-dotnet-create-simple-internet-facing-load-balancers,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/network-python-manage-loadbalancer,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/node_express_app,0.0,0.0,1.0,7.0,1.0,0.0,Azure,87.5,12.5,100.0,0.0
Azure-Samples/nodejs-appsvc-cosmosdb-bottleneck,1.1666666666666667,1.1666666666666667,6.0,1.0,6.0,0.0,Azure,14.285714285714285,85.71428571428571,100.0,0.0
Azure-Samples/nodejs-docs-hello-world,0.0,,1.0,17.0,0.0,1.0,Azure,94.44444444444444,5.555555555555555,0.0,100.0
Azure-Samples/openhack-containers,13.666666666666666,13.666666666666666,3.0,14.0,3.0,0.0,Azure,82.35294117647058,17.647058823529413,100.0,0.0
Azure-Samples/openhack-devops-proctor,91.375,10.9,16.0,1.0,10.0,6.0,Azure,5.88235294117647,94.11764705882352,62.5,37.5
Azure-Samples/openhack-devops-team,68.24444444444444,59.31578947368421,45.0,1.0,19.0,26.0,Azure,2.1739130434782608,97.82608695652173,42.22222222222222,57.77777777777777
Azure-Samples/openhack-production,,,0.0,13.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/php-docs-hello-world,,,0.0,4.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/piggymetrics,2.25,2.25,4.0,1.0,4.0,0.0,Azure,20.0,80.0,100.0,0.0
Azure-Samples/powerbi-powershell,,,0.0,3.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/privatedns-dotnet-host-and-manage-your-domains,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/python-docs-hello-django,,,0.0,3.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/python-docs-hello-world,138.3,,10.0,18.0,0.0,10.0,Azure,64.28571428571429,35.714285714285715,0.0,100.0
Azure-Samples/quickstart-spring-data-r2dbc-sql-server,3.0,3.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/rapidly-deploy-to-azure-spring-cloud,0.0,0.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/react-cosmosdb,,,0.0,3.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/reactive-keyrotation-handling,85.0,85.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/reactjs-webapp-functions,201.0,201.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/real-time-web-samples,0.0,0.0,2.0,10.0,2.0,0.0,Azure,83.33333333333334,16.666666666666664,100.0,0.0
Azure-Samples/resource-manager-python-resources-and-groups,307.0,307.0,1.0,1.0,1.0,0.0,Azure,50.0,50.0,100.0,0.0
Azure-Samples/resources-dotnet-manage-policy-assignment,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/resources-dotnet-manage-policy-definition,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/rock-paper-scissors-customvision,,,0.0,2.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/ruby-docs-hello-world,,,0.0,2.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/rubyrails-tasks,,,0.0,4.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/saga-orchestration-serverless,9.5,9.5,2.0,2.0,2.0,0.0,Azure,50.0,50.0,100.0,0.0
Azure-Samples/scaling-stateful-java-ee-app-on-azure,,,0.0,2.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/scaling-stateful-java-web-app-on-azure,,,0.0,2.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/search-dotnet-asp-net-mvc-jobs,180.0,180.0,1.0,1.0,1.0,0.0,Azure,50.0,50.0,100.0,0.0
Azure-Samples/search-dotnet-getting-started,34.5,22.88888888888889,10.0,0.0,9.0,1.0,Azure,0.0,100.0,90.0,10.0
Azure-Samples/search-qna-maker-accelerator,4.625,4.625,8.0,3.0,8.0,0.0,Azure,27.27272727272727,72.72727272727273,100.0,0.0
Azure-Samples/serverless-full-stack-apps-azure-sql,66.4,55.5,5.0,0.0,2.0,3.0,Azure,0.0,100.0,40.0,60.0
Azure-Samples/serverless-keyvault-secret-rotation-handling,50.285714285714285,58.666666666666664,7.0,0.0,6.0,1.0,Azure,0.0,100.0,85.71428571428571,14.285714285714285
Azure-Samples/service-bus-dotnet-manage-publish-subscribe-with-advanced-features,269.0,7.0,2.0,0.0,1.0,1.0,Azure,0.0,100.0,50.0,50.0
Azure-Samples/service-bus-dotnet-manage-publish-subscribe-with-basic-features,269.5,9.0,2.0,0.0,1.0,1.0,Azure,0.0,100.0,50.0,50.0
Azure-Samples/service-bus-dotnet-manage-queue-with-advanced-features,268.5,7.0,2.0,0.0,1.0,1.0,Azure,0.0,100.0,50.0,50.0
Azure-Samples/service-bus-dotnet-manage-queue-with-basic-features,268.5,7.0,2.0,0.0,1.0,1.0,Azure,0.0,100.0,50.0,50.0
Azure-Samples/service-bus-dotnet-manage-with-claims-based-authorization,267.5,19.0,2.0,0.0,1.0,1.0,Azure,0.0,100.0,50.0,50.0
Azure-Samples/service-bus-dotnet-messaging-performance,29.0,29.0,1.0,3.0,1.0,0.0,Azure,75.0,25.0,100.0,0.0
Azure-Samples/service-bus-java-manage-publish-subscribe-with-advanced-features,0.0,0.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/service-bus-java-manage-publish-subscribe-with-basic-features,0.0,0.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/service-bus-java-manage-queue-with-advanced-features,0.0,0.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/service-bus-java-manage-queue-with-basic-features,0.0,0.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/service-bus-java-manage-with-claims-based-authorization,0.0,0.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/service-fabric-aad-helpers,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/service-fabric-cluster-templates,9.0,9.0,11.0,8.0,11.0,0.0,Azure,42.10526315789473,57.89473684210527,100.0,0.0
Azure-Samples/service-fabric-containers,241.0,241.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/service-fabric-dotnet-core-getting-started,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/service-fabric-dotnet-data-aggregation,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/service-fabric-dotnet-getting-started,,,0.0,2.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/service-fabric-dotnet-iot,14.0,14.0,1.0,10.0,1.0,0.0,Azure,90.9090909090909,9.090909090909092,100.0,0.0
Azure-Samples/service-fabric-dotnet-quickstart,223.0,223.0,2.0,3.0,2.0,0.0,Azure,60.0,40.0,100.0,0.0
Azure-Samples/service-fabric-dotnet-standalone-cluster-configuration,0.0,0.0,3.0,0.0,3.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/service-fabric-dotnet-web-reference-app,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/service-fabric-managed-identity,29.0,29.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/service-fabric-mesh,,,0.0,2.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/service-fabric-watchdog-service,218.0,218.0,1.0,1.0,1.0,0.0,Azure,50.0,50.0,100.0,0.0
Azure-Samples/serviceconnector-springcloud-mysql-springboot,0.0,0.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/sftp-creation-template,27.5,27.5,2.0,2.0,2.0,0.0,Azure,50.0,50.0,100.0,0.0
Azure-Samples/signalr-service-quickstart-serverless-chat,,,0.0,2.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/smartbulkcopy,1.0,0.0,5.0,0.0,2.0,3.0,Azure,0.0,100.0,40.0,60.0
Azure-Samples/spark-on-aks-benchmark,42.0,0.0,3.0,0.0,2.0,1.0,Azure,0.0,100.0,66.66666666666666,33.33333333333333
Azure-Samples/spring-boot-secure-communications-using-end-to-end-tls-ssl,4.0,4.0,6.0,0.0,6.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/spring-boot-secure-communications-using-end-to-end-tls-ssl-config,7.0,7.0,2.0,0.0,2.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/spring-cloud-gateway,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/spring-data-cassandra-on-azure,63.0,63.0,1.0,1.0,1.0,0.0,Azure,50.0,50.0,100.0,0.0
Azure-Samples/spring-data-cassandra-on-azure-extension-v3,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/spring-jms-service-bus,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/spring-petclinic-microservices,3.0,3.0,8.0,6.0,8.0,0.0,Azure,42.857142857142854,57.14285714285714,100.0,0.0
Azure-Samples/sql-database-dotnet-get-sql-server-metrics,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/sql-database-dotnet-manage-sql-failover-groups,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/sql-database-dotnet-manage-sql-server-dns-aliases,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/sql-database-dotnet-manage-sql-server-keys-with-azure-key-vault,33.0,33.0,1.0,1.0,1.0,0.0,Azure,50.0,50.0,100.0,0.0
Azure-Samples/sql-database-dotnet-manage-sql-virtual-network-rules,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/sql-database-java-manage-sql-databases-across-regions,4.0,4.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/storage-blob-dotnet-getting-started,238.0,238.0,2.0,2.0,2.0,0.0,Azure,50.0,50.0,100.0,0.0
Azure-Samples/storage-blob-java-getting-started,239.0,239.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/storage-blob-resize-function-node,100.0,100.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/storage-blob-resize-function-node-v10,130.66666666666666,130.66666666666666,3.0,0.0,3.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/storage-blob-upload-from-webapp,,,0.0,2.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/storage-blob-upload-from-webapp-node,,,0.0,2.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/storage-blobs-dotnet-webapp,418.0,418.0,1.0,4.0,1.0,0.0,Azure,80.0,20.0,100.0,0.0
Azure-Samples/storage-blobs-go-quickstart,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/storage-blobs-java-quickstart,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/storage-blobs-node-quickstart,515.0,515.0,1.0,1.0,1.0,0.0,Azure,50.0,50.0,100.0,0.0
Azure-Samples/storage-blobs-php-quickstart,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/storage-blobs-xamarin-quickstart,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/storage-block-blob-dotnet-backup,,,0.0,2.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/storage-dotnet-blob-soft-delete,95.0,95.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/storage-dotnet-blob-tier-analysis-tool,154.0,154.0,1.0,1.0,1.0,0.0,Azure,50.0,50.0,100.0,0.0
Azure-Samples/storage-dotnet-rest-api-with-auth,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/storage-dotnet-sas-getting-started,524.0,524.0,1.0,1.0,1.0,0.0,Azure,50.0,50.0,100.0,0.0
Azure-Samples/storage-file-dotnet-getting-started,249.0,249.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/storage-file-python-getting-started,11.0,11.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/storage-java-V10-ha-ra-grs,108.0,108.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/storage-java-ha-ra-grs,101.0,101.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/storage-python-manage,34.0,34.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/storage-queue-dotnet-getting-started,37.0,37.0,1.0,1.0,1.0,0.0,Azure,50.0,50.0,100.0,0.0
Azure-Samples/storage-queue-python-getting-started,192.0,192.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/streaming-at-scale,62.5,62.5,2.0,1.0,2.0,0.0,Azure,33.33333333333333,66.66666666666666,100.0,0.0
Azure-Samples/twitter-databricks-analyzer-cicd,206.0,206.0,1.0,2.0,1.0,0.0,Azure,66.66666666666666,33.33333333333333,100.0,0.0
Azure-Samples/video-analyzer-csharp,0.0,0.0,7.0,0.0,7.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/video-analyzer-iot-edge-csharp,15.352941176470589,15.352941176470589,17.0,2.0,17.0,0.0,Azure,10.526315789473683,89.47368421052632,100.0,0.0
Azure-Samples/video-analyzer-iot-edge-python,3.75,3.75,4.0,3.0,4.0,0.0,Azure,42.857142857142854,57.14285714285714,100.0,0.0
Azure-Samples/virtual-kubelet-aci-burst,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/virtual-node-autoscale,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/web-apps-node-iot-hub-data-visualization,5.0,5.6,6.0,6.0,5.0,1.0,Azure,50.0,50.0,83.33333333333334,16.666666666666664
Azure-Samples/webapi-dotnet,2.0,2.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/webapi-nodejs,6.5,6.5,2.0,1.0,2.0,0.0,Azure,33.33333333333333,66.66666666666666,100.0,0.0
Azure-Samples/wildfly-petstore-quickstart,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/windowsvm-msi-arm-dotnet,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/workshop-migrate-jboss-on-app-service,0.0,0.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/xamarin-azure-businessreview,6.0,6.0,3.0,1.0,3.0,0.0,Azure,25.0,75.0,100.0,0.0
