,framework,login,seguidores,numero_prs_criados,numero_merges,numero_prs_criado_mergeado,numero_prs_criado_n_mergeado,numero_prs_n_mergeado_fechado,numero_prs_fechado,numero_merges_exclude_auto_merge,numero_revisoes_exclude_auto_revisado,auto_revisado,tempo experiencia(dias)
530,AWS,saeedaghabozorgi,,0,0,0,0,0,0,0,0,0,0
531,AWS,markusz,,0,0,0,0,0,0,0,0,0,0
532,AWS,runpiw,,0,0,0,0,0,0,0,0,0,0
533,AWS,jkerste,1.0,0,1,0,0,0,1,1,1,0,0
534,AWS,cjkindel,,0,0,0,0,0,0,0,0,0,0
535,AWS,giordzaws,,0,0,0,0,0,0,0,0,0,0
536,AWS,martinschaef,,0,0,0,0,0,0,0,0,0,0
537,AWS,sahilsareen,37.0,0,1,0,0,0,1,1,1,0,0
538,AWS,mohsanjaffery,5.0,0,1,0,0,0,1,1,1,0,0
539,AWS,jcriswell,7.0,0,2,0,0,0,2,2,2,0,14
540,AWS,floydpink,90.0,0,1,0,0,0,1,1,1,0,0
541,AWS,rafaelgsr,1.0,0,1,0,0,0,1,1,1,0,0
542,AWS,horsfieldsa,,0,0,0,0,0,0,0,0,0,0
543,AWS,awsgrant,0.0,0,2,0,0,0,2,2,2,0,449
544,AWS,redacted-aws,,0,0,0,0,0,0,0,0,0,449
545,AWS,banjyoti,0.0,0,3,0,0,0,3,3,3,0,111
546,AWS,paulu-aws,,0,0,0,0,0,0,0,0,0,111
547,AWS,pnpolcher,,0,0,0,0,0,0,0,0,0,111
548,AWS,laithalsaadoon,,0,0,0,0,0,0,0,0,0,111
549,AWS,djjohnse,,0,0,0,0,0,0,0,0,0,111
550,AWS,navbalaraman,,0,0,0,0,0,0,0,0,0,111
551,AWS,bollig,,0,0,0,0,0,0,0,0,0,111
552,AWS,sean-smith,64.0,0,18,0,0,1,19,18,19,0,510
553,AWS,amitmukh,2.0,0,1,0,0,0,1,1,1,0,0
554,AWS,dchristian3188,,0,0,0,0,0,0,0,0,0,0
555,AWS,cbmcpeek,1.0,0,1,0,0,0,1,1,1,0,0
556,AWS,yanivbos,1.0,0,53,0,0,0,53,53,53,0,398
557,AWS,phillisf,2.0,0,1,0,0,1,2,1,2,0,69
558,AWS,himantanna,,0,0,0,0,0,0,0,0,0,69
559,AWS,ivallhon,6.0,0,2,0,0,0,2,2,2,0,131
560,AWS,tomfaulhaber,123.0,0,1,0,0,0,1,1,1,0,0
561,AWS,nainkunal933,,0,0,0,0,0,0,0,0,0,0
562,AWS,nicklera1,,0,0,0,0,0,0,0,0,0,0
563,AWS,jayrao,3.0,0,2,0,0,0,2,2,2,0,45
564,AWS,awserik,5.0,0,1,0,0,0,1,1,1,0,0
565,AWS,kalawat1985,,0,0,0,0,0,0,0,0,0,0
566,AWS,kafka399,50.0,0,2,0,0,0,2,2,2,0,140
567,AWS,tmcallaghan,43.0,0,5,0,0,0,5,5,5,0,145
568,AWS,meet-bhagdev,45.0,0,4,0,0,0,4,4,4,0,107
569,AWS,michaelraney,3.0,0,4,0,0,0,4,4,4,0,467
570,AWS,lusoal,44.0,0,1,0,0,0,1,1,1,0,0
571,AWS,kohidave,51.0,0,6,0,0,0,6,6,6,0,308
572,AWS,brianjbeach,,0,0,0,0,0,0,0,0,0,308
573,AWS,AlcEccentric,,0,0,0,0,0,0,0,0,0,308
574,AWS,ChihaoSun123,,0,0,0,0,0,0,0,0,0,308
575,AWS,aamarnath2,,0,0,0,0,0,0,0,0,0,308
576,AWS,pokearu,,0,0,0,0,0,0,0,0,0,308
577,AWS,brightsparc,44.0,0,9,0,0,0,9,9,9,0,304
578,AWS,ajkeane-aws,0.0,0,1,0,0,0,1,1,1,0,0
579,AWS,jimhuangh,0.0,0,4,0,0,0,4,4,4,0,64
580,AWS,mmatouk,3.0,0,3,0,0,0,3,3,3,0,281
581,AWS,dleen,,0,0,0,0,0,0,0,0,0,281
582,AWS,perifaws,1.0,0,4,0,0,2,6,4,6,0,436
583,AWS,mhuguesaws,0.0,0,10,0,0,1,11,10,11,0,365
584,AWS,kraman-aws,0.0,0,1,0,0,0,1,1,1,0,0
585,AWS,saitmiki,,0,0,0,0,0,0,0,0,0,0
586,AWS,flo-mair,,0,0,0,0,0,0,0,0,0,0
587,AWS,couchgott,4.0,0,10,0,0,0,10,10,10,0,279
588,AWS,BenChaimberg,,0,0,0,0,0,0,0,0,0,279
589,AWS,ericzbeard,9.0,0,1,0,0,0,1,1,1,0,0
590,AWS,noyceguy,,0,0,0,0,0,0,0,0,0,0
591,AWS,viyoma,2.0,0,1,0,0,0,1,1,1,0,0
592,AWS,tonynv,90.0,0,13,0,0,2,15,13,15,0,28
593,AWS,srijitm,4.0,0,1,0,0,0,1,1,1,0,0
594,AWS,rohithcj,,0,0,0,0,0,0,0,0,0,0
595,AWS,llins,,0,0,0,0,0,0,0,0,0,0
596,AWS,linjungz,,0,0,0,0,0,0,0,0,0,0
597,AWS,bklein1,,0,0,0,0,0,0,0,0,0,0
598,AWS,gjoshevski,13.0,0,15,0,0,0,15,15,15,0,444
599,AWS,glesch,,0,0,0,0,0,0,0,0,0,444
600,AWS,konduri,5.0,0,1,0,0,1,2,1,2,0,75
601,AWS,tescal2,4.0,0,10,0,0,0,10,10,10,0,182
602,AWS,awsimaya,9.0,0,16,0,0,3,19,16,19,0,207
603,AWS,bonclay7,,0,0,0,0,0,0,0,0,0,207
604,AWS,amnevins,22.0,0,1,0,0,0,1,1,1,0,0
605,AWS,vincentcabosart,0.0,0,3,0,0,1,4,3,4,0,110
606,AWS,sameer-goel,4.0,0,2,0,0,0,2,2,2,0,135
607,AWS,sahays,4.0,0,1,0,0,0,1,1,1,0,0
608,AWS,itsaurabh1,6.0,0,1,0,0,0,1,1,1,0,0
609,AWS,slee-aws,1.0,0,56,0,0,0,56,56,56,0,393
610,AWS,mboulin,9.0,0,14,0,0,0,14,14,14,0,190
611,AWS,mariswa,2.0,0,14,0,0,0,14,14,14,0,240
612,AWS,parkand1,1.0,0,21,0,0,1,22,21,22,0,391
613,AWS,regulusv,,0,0,0,0,0,0,0,0,0,391
614,AWS,alcousins,4.0,0,2,0,0,1,3,2,3,0,66
615,AWS,jwilber,,0,0,0,0,0,0,0,0,0,66
616,AWS,andyhopp,,0,0,0,0,0,0,0,0,0,66
617,AWS,JarmanHauserAWS,,0,0,0,0,0,0,0,0,0,66
618,AWS,momonga-ml,3.0,0,0,0,0,1,1,0,1,0,66
619,AWS,aldredb,,0,0,0,0,0,0,0,0,0,66
620,AWS,frbrkoala,,0,0,0,0,0,0,0,0,0,66
621,AWS,jaidisido,32.0,0,2,0,0,0,2,2,2,0,196
622,AWS,vara-bonthu,7.0,0,16,0,0,2,18,16,18,0,255
623,AWS,bishesh16,,0,0,0,0,0,0,0,0,0,255
624,AWS,HQarroum,,0,0,0,0,0,0,0,0,0,255
625,AWS,codingspirit,,0,0,0,0,0,0,0,0,0,255
626,AWS,santiagocardenas,46.0,0,10,0,0,0,10,10,10,0,301
627,AWS,xuesichao,3.0,0,1,0,0,0,1,1,1,0,0
628,AWS,evisb,,0,0,0,0,0,0,0,0,0,0
629,AWS,onsankawai,0.0,0,1,0,0,0,1,1,1,0,0
630,AWS,daixba,1.0,0,1,0,0,0,1,1,1,0,0
631,AWS,glennm1801,0.0,0,1,0,0,0,1,1,1,0,0
632,AWS,andywick-aws,1.0,0,13,0,0,2,15,13,15,0,416
633,AWS,pablods90,0.0,0,4,0,0,0,4,4,4,0,273
634,AWS,marciogmorales,2.0,0,9,0,0,0,9,9,9,0,23
635,AWS,tianyux-amz,3.0,0,1,0,0,0,1,1,1,0,0
636,AWS,kaaaren,0.0,0,1,0,0,0,1,1,1,0,0
637,AWS,giuseppeporcelli,35.0,0,1,0,0,0,1,1,1,0,0
638,AWS,megahf,3.0,0,2,0,0,0,2,2,2,0,115
639,AWS,jaknn,1.0,0,3,0,0,0,3,3,3,0,75
640,AWS,frc9,1.0,0,2,0,0,0,2,2,2,0,6
641,AWS,marinehadd,1.0,0,1,0,0,0,1,1,1,0,0
642,AWS,usumfabricae,6.0,0,1,0,0,0,1,1,1,0,0
643,AWS,annaluo676,10.0,0,1,0,0,0,1,1,1,0,0
644,AWS,jonomon,34.0,0,2,0,0,0,2,2,2,0,67
645,AWS,esplo,9.0,0,13,0,0,1,14,13,14,0,362
646,AWS,purnesh,30.0,0,2,0,0,0,2,2,2,0,0
647,AWS,mreferre,117.0,0,31,0,0,5,36,31,36,0,455
648,AWS,SimonePomata,5.0,0,2,0,0,0,2,2,2,0,80
649,AWS,pankajagrawal16,7.0,0,1,0,0,0,1,1,1,0,0
650,AWS,sdmurphy-aws,,0,0,0,0,0,0,0,0,0,0
651,AWS,kwonyulchoi,8.0,0,7,0,0,0,7,7,7,0,174
652,AWS,jakemraz,3.0,0,1,0,0,0,1,1,1,0,0
653,AWS,abrenaut,,0,0,0,0,0,0,0,0,0,0
654,AWS,therealawsjoe,,0,0,0,0,0,0,0,0,0,0
655,AWS,wchaws,,0,0,0,0,0,0,0,0,0,0
656,AWS,logeshthedev,,0,0,0,0,0,0,0,0,0,0
657,AWS,niklongstone,24.0,0,1,0,0,0,1,1,1,0,0
658,AWS,eugenemu,4.0,0,49,0,0,2,51,49,51,0,240
659,AWS,surukonda,,0,0,0,0,0,0,0,0,0,240
660,AWS,avali-aws,,0,0,0,0,0,0,0,0,0,240
661,AWS,rickcao-aws,,0,0,0,0,0,0,0,0,0,240
662,AWS,abest0,9.0,0,1,0,0,2,3,1,3,0,95
663,AWS,pavankumar2203,16.0,0,3,0,0,0,3,3,3,0,244
664,AWS,andres-lindo,0.0,0,1,0,0,0,1,1,1,0,0
665,AWS,ulili5,6.0,0,2,0,0,0,2,2,2,0,0
666,AWS,neville-lewis,,0,0,0,0,0,0,0,0,0,0
667,AWS,AlexanderRichey,,0,0,0,0,0,0,0,0,0,0
668,AWS,sheldonlsides,,0,0,0,0,0,0,0,0,0,0
669,AWS,rafaelwmartins,6.0,0,1,0,0,0,1,1,1,0,0
670,AWS,makvac-aws,,0,0,0,0,0,0,0,0,0,0
671,AWS,vasveena,,0,0,0,0,0,0,0,0,0,0
672,AWS,charliejllewellyn,,0,0,0,0,0,0,0,0,0,0
673,AWS,nakajiak,3.0,0,12,0,0,1,13,12,13,0,356
674,AWS,nicolaven,1.0,0,1,0,0,0,1,1,1,0,0
675,AWS,sanbrar,,0,0,0,0,0,0,0,0,0,0
676,AWS,guming3d,2.0,0,1,0,0,0,1,1,1,0,0
677,AWS,Tessot,,0,0,0,0,0,0,0,0,0,0
678,AWS,suguiura-aws,0.0,0,1,0,0,0,1,1,1,0,0
679,AWS,knizami,1.0,0,1,0,0,0,1,1,1,0,0
680,AWS,bgiorgini,,0,0,0,0,0,0,0,0,0,0
681,AWS,kandha,,0,0,0,0,0,0,0,0,0,0
682,AWS,moagaber,0.0,0,1,0,0,0,1,1,1,0,0
683,AWS,ibuchh,5.0,0,9,0,0,0,9,9,9,0,246
684,AWS,flochaz,10.0,0,9,0,0,1,10,9,10,0,242
685,AWS,AlexPinhel,2.0,0,0,0,0,1,1,0,1,0,242
686,AWS,ijemmy,,0,0,0,0,0,0,0,0,0,242
687,AWS,asenousy,,0,0,0,0,0,0,0,0,0,242
688,AWS,bnurzhanov,,0,0,0,0,0,0,0,0,0,242
689,AWS,joshbean,37.0,0,2,0,0,0,2,2,2,0,37
690,AWS,dbrown-git,0.0,0,4,0,0,0,4,4,4,0,113
691,AWS,DrGranit,8.0,0,1,0,0,0,1,1,1,0,0
692,AWS,forhead,,0,0,0,0,0,0,0,0,0,0
693,AWS,ndreasg,0.0,0,1,0,0,0,1,1,1,0,0
694,AWS,sunbc0120,,0,0,0,0,0,0,0,0,0,0
695,AWS,awsandy,7.0,0,3,0,0,2,5,3,5,0,360
696,AWS,eitansela,15.0,0,11,0,0,0,11,11,11,0,331
697,AWS,annalyzin,,0,0,0,0,0,0,0,0,0,331
698,AWS,sgulbetekin,,0,0,0,0,0,0,0,0,0,331
699,AWS,clarchoiaws,,0,0,0,0,0,0,0,0,0,331
700,AWS,varunrao,1.0,0,1,0,0,0,1,1,1,0,0
701,AWS,pmankad96,1.0,0,2,0,0,0,2,2,2,0,0
702,AWS,deepsihag,,0,0,0,0,0,0,0,0,0,0
703,AWS,brymrsh,1.0,0,1,0,0,0,1,1,1,0,0
704,AWS,Othmane796,,0,0,0,0,0,0,0,0,0,0
705,AWS,vgribok,,0,0,0,0,0,0,0,0,0,0
706,AWS,dreamorosi,28.0,0,2,0,0,0,2,2,2,0,16
707,AWS,sempfa,,0,0,0,0,0,0,0,0,0,16
708,AWS,mojodna,535.0,0,22,0,0,1,23,22,23,0,323
709,AWS,CesarJava,,0,0,0,0,0,0,0,0,0,323
710,AWS,SuryaKari,3.0,0,6,0,0,0,6,6,6,0,191
711,AWS,rafavallina,14.0,0,8,0,0,0,8,8,8,0,244
712,AWS,JiahuiTao,8.0,0,1,0,0,0,1,1,1,0,0
713,AWS,StevePotter,22.0,0,1,0,0,0,1,1,1,0,0
714,AWS,abhivr-amazon,,0,0,0,0,0,0,0,0,0,0
715,AWS,awishn02,,0,0,0,0,0,0,0,0,0,0
716,AWS,brunormsilveira,1.0,0,2,0,0,0,2,2,2,0,0
717,AWS,ranjith-aws,,0,0,0,0,0,0,0,0,0,0
718,AWS,tobuck-aws,3.0,0,0,0,0,1,1,0,1,0,0
719,AWS,flamingofugang,13.0,0,2,0,0,0,2,2,2,0,5
720,AWS,garzoand,,0,0,0,0,0,0,0,0,0,5
721,AWS,ycyang1229,,0,0,0,0,0,0,0,0,0,5
722,AWS,dast1,2.0,0,1,0,0,0,1,1,1,0,0
723,AWS,claick-oliveira,42.0,0,1,0,0,0,1,1,1,0,0
724,AWS,SofianHamiti,,0,0,0,0,0,0,0,0,0,0
725,AWS,ViktorMalesevic,24.0,0,1,0,0,0,1,1,1,0,0
726,AWS,vitodegiosa,,0,0,0,0,0,0,0,0,0,0
727,AWS,spitzzz,5.0,0,1,0,0,0,1,1,1,0,0
728,AWS,krithivasan,2.0,0,6,0,0,0,6,6,6,0,230
729,AWS,jsteenblikaws,1.0,0,1,0,0,0,1,1,1,0,0
730,AWS,keithaws,,0,0,0,0,0,0,0,0,0,0
731,AWS,realvz,,0,0,0,0,0,0,0,0,0,0
732,AWS,elamaran11,,0,0,0,0,0,0,0,0,0,0
733,AWS,spmunna,,0,0,0,0,0,0,0,0,0,0
734,AWS,mmaall,1.0,0,1,0,0,0,1,1,1,0,0
735,AWS,casamson,1.0,0,1,0,0,0,1,1,1,0,0
736,AWS,pmhargis-aws,4.0,0,8,0,0,0,8,8,8,0,322
737,AWS,fnapolitano73,,0,0,0,0,0,0,0,0,0,322
738,AWS,hi4rahul,,0,0,0,0,0,0,0,0,0,322
739,AWS,virginiachu,,0,0,0,0,0,0,0,0,0,322
740,AWS,twitu,,0,0,0,0,0,0,0,0,0,322
741,AWS,dzeno,,0,0,0,0,0,0,0,0,0,322
742,AWS,rickybasse,,0,0,0,0,0,0,0,0,0,322
743,AWS,scottrfrancis,,0,0,0,0,0,0,0,0,0,322
744,AWS,asvand,16.0,0,11,0,0,0,11,11,11,0,303
745,AWS,morrsing,,0,0,0,0,0,0,0,0,0,303
746,AWS,aharontwizer,1.0,0,8,0,0,0,8,8,8,0,156
747,AWS,dashjim,,0,0,0,0,0,0,0,0,0,156
748,AWS,zhnc9,,0,0,0,0,0,0,0,0,0,156
749,AWS,lderryck,,0,0,0,0,0,0,0,0,0,156
750,AWS,malfree,,0,0,0,0,0,0,0,0,0,156
751,AWS,somujay,1.0,0,1,0,0,0,1,1,1,0,0
752,AWS,pauljrob,1.0,0,1,0,0,0,1,1,1,0,0
753,AWS,mteichtahl,,0,0,0,0,0,0,0,0,0,0
754,AWS,roman-boiko,,0,0,0,0,0,0,0,0,0,0
755,AWS,edwardps,0.0,0,2,0,0,0,2,2,2,0,0
756,AWS,knaresh,,0,0,0,0,0,0,0,0,0,0
757,AWS,aws-kh,,0,0,0,0,0,0,0,0,0,0
758,AWS,rvanderwerf,,0,0,0,0,0,0,0,0,0,0
759,AWS,nikocuneo,,0,0,0,0,0,0,0,0,0,0
760,AWS,martenpayne,0.0,0,1,0,0,0,1,1,1,0,0
761,AWS,bhouse99,2.0,0,13,0,0,0,13,13,13,0,309
762,AWS,kmmahaj,1.0,0,4,0,0,0,4,4,4,0,250
763,AWS,adriaandejonge,,0,0,0,0,0,0,0,0,0,250
764,AWS,mirgj,,0,0,0,0,0,0,0,0,0,250
765,AWS,johnmousa,,0,0,0,0,0,0,0,0,0,250
766,AWS,hoomanium,0.0,0,1,0,0,0,1,1,1,0,0
767,AWS,darken99,2.0,0,9,0,0,5,14,9,14,0,250
768,AWS,megareez,1.0,0,3,0,0,0,3,3,3,0,69
769,AWS,yprikhodko,0.0,0,1,0,0,0,1,1,1,0,0
770,AWS,petrokashlikov,,0,0,0,0,0,0,0,0,0,0
771,AWS,leschan,1.0,0,3,0,0,1,4,3,4,0,0
772,AWS,swapandeep,,0,0,0,0,0,0,0,0,0,0
773,AWS,phiamazon,0.0,0,3,0,0,0,3,3,3,0,53
774,AWS,bizzelicious,,0,0,0,0,0,0,0,0,0,53
775,AWS,rashedtalukder,12.0,0,10,0,0,0,10,10,10,0,265
776,AWS,seanpmorgan,108.0,0,1,0,0,0,1,1,1,0,0
777,AWS,c2tarun,,0,0,0,0,0,0,0,0,0,0
778,AWS,infinitydon,28.0,0,1,0,0,0,1,1,1,0,0
779,AWS,p4cket,2.0,0,2,0,0,0,2,2,2,0,97
780,AWS,newtondigital,2.0,0,4,0,0,0,4,4,4,0,28
781,AWS,silvavb,3.0,0,1,0,0,0,1,1,1,0,0
782,AWS,nsubrahm-aws,0.0,0,2,0,0,0,2,2,2,0,1
783,AWS,jonslo,16.0,0,1,0,0,0,1,1,1,0,0
784,AWS,premranga,4.0,0,1,0,0,0,1,1,1,0,0
785,AWS,michaelhoarau,,0,0,0,0,0,0,0,0,0,0
786,AWS,jwoehrle,7.0,0,1,0,0,0,1,1,1,0,0
787,AWS,mjkubba,0.0,0,2,0,0,0,2,2,2,0,67
788,AWS,kwwendt,,0,0,0,0,0,0,0,0,0,67
789,AWS,raywang1021,,0,0,0,0,0,0,0,0,0,67
790,AWS,hariohmprasath,16.0,0,7,0,0,0,7,7,7,0,111
791,AWS,hhkarimi,,0,0,0,0,0,0,0,0,0,111
792,AWS,timjbruce,3.0,0,1,0,0,0,1,1,1,0,0
793,AWS,josiahdavis,,0,0,0,0,0,0,0,0,0,0
794,AWS,pvbouwel,,0,0,0,0,0,0,0,0,0,0
795,AWS,dancfox,7.0,0,3,0,0,0,3,3,3,0,29
796,AWS,its-mirus-lu,1.0,0,2,0,0,0,2,2,2,0,59
797,AWS,rstrahan,14.0,0,1,0,0,0,1,1,1,0,0
798,AWS,syvanen,,0,0,0,0,0,0,0,0,0,0
799,AWS,vijayansarathy,0.0,0,1,0,0,0,1,1,1,0,0
800,AWS,JustinCallison,3.0,0,1,0,0,0,1,1,1,0,0
801,AWS,john-jac,2.0,0,5,0,0,0,5,5,5,0,124
802,AWS,JoshB29,,0,0,0,0,0,0,0,0,0,124
803,AWS,rudpot,3.0,0,6,0,0,0,6,6,6,0,27
804,AWS,prashanttct07,,0,0,0,0,0,0,0,0,0,27
805,AWS,lordjabez,17.0,0,2,0,0,0,2,2,2,0,55
806,AWS,luchetto81,,0,0,0,0,0,0,0,0,0,55
807,AWS,kjacky,,0,0,0,0,0,0,0,0,0,55
808,AWS,yike5460,,0,0,0,0,0,0,0,0,0,55
809,AWS,dkheyman,,0,0,0,0,0,0,0,0,0,55
810,AWS,danieltet,,0,0,0,0,0,0,0,0,0,55
811,AWS,benscoterbk,,0,0,0,0,0,0,0,0,0,55
812,AWS,schuettc,9.0,0,4,0,0,0,4,4,4,0,267
813,AWS,samsanders23,,0,0,0,0,0,0,0,0,0,267
814,AWS,vikeshpandey,,0,0,0,0,0,0,0,0,0,267
815,AWS,samir-souza,67.0,0,2,0,0,0,2,2,2,0,56
816,AWS,mehdiaws,,0,0,0,0,0,0,0,0,0,56
817,AWS,ryanbrand,,0,0,0,0,0,0,0,0,0,56
818,AWS,sagulati,0.0,0,4,0,0,0,4,4,4,0,75
819,AWS,emrnotebooks,0.0,0,14,0,0,1,15,14,15,0,100
820,AWS,snehab14,0.0,0,1,0,0,0,1,1,1,0,0
821,AWS,nicosang-aws,,0,0,0,0,0,0,0,0,0,0
822,AWS,MithilShah,16.0,0,4,0,0,0,4,4,4,0,93
823,AWS,kcoleman731,38.0,0,1,0,0,0,1,1,1,0,0
824,AWS,Zvikan,,0,0,0,0,0,0,0,0,0,0
825,AWS,askulkarni2,16.0,0,2,0,0,0,2,2,2,0,0
826,AWS,UlaganathanNamachivayam,0.0,0,1,0,0,0,1,1,1,0,0
827,AWS,automartin5000,3.0,0,2,0,0,0,2,2,2,0,8
828,AWS,cheefoo,,0,0,0,0,0,0,0,0,0,8
829,AWS,sushanthmangalore,,0,0,0,0,0,0,0,0,0,8
830,AWS,paragbhingre,,0,0,0,0,0,0,0,0,0,8
831,AWS,uttarasridhar,,0,0,0,0,0,0,0,0,0,8
832,AWS,allisaurus,,0,0,0,0,0,0,0,0,0,8
833,AWS,michaelhsieh42,,0,0,0,0,0,0,0,0,0,8
834,AWS,andskli,10.0,0,1,0,0,0,1,1,1,0,0
835,AWS,pchot,,0,0,0,0,0,0,0,0,0,0
836,AWS,shahzadhuq,,0,0,0,0,0,0,0,0,0,0
837,AWS,mbednarzAWS,0.0,0,2,0,0,0,2,2,2,0,5
838,AWS,valter-silva-au,10.0,0,1,0,0,0,1,1,1,0,0
839,AWS,murtyc,,0,0,0,0,0,0,0,0,0,0
840,AWS,LeviSklaroff,,0,0,0,0,0,0,0,0,0,0
841,AWS,manasisurve,,0,0,0,0,0,0,0,0,0,0
842,AWS,harshitOberoi,,0,0,0,0,0,0,0,0,0,0
843,AWS,ldai1,,0,0,0,0,0,0,0,0,0,0
844,AWS,garyzhon,,0,0,0,0,0,0,0,0,0,0
845,AWS,dpwspoon,,0,0,0,0,0,0,0,0,0,0
846,AWS,adam-imeson,,0,0,0,0,0,0,0,0,0,0
847,AWS,vgkowski,9.0,0,4,0,0,0,4,4,4,0,121
848,AWS,van-vothanh,,0,0,0,0,0,0,0,0,0,121
849,AWS,JasperW01,2.0,0,2,0,0,1,3,2,3,0,102
850,AWS,crabba,,0,0,0,0,0,0,0,0,0,102
851,AWS,f7o,17.0,0,1,0,0,1,2,1,2,0,45
852,AWS,weichihl,0.0,0,2,0,0,0,2,2,2,0,21
853,AWS,awsa2ron,,0,0,0,0,0,0,0,0,0,21
854,AWS,kukielp,,0,0,0,0,0,0,0,0,0,21
855,AWS,literalice,33.0,0,1,0,0,0,1,1,1,0,0
856,AWS,konokenj,0.0,0,1,0,0,0,1,1,1,0,0
857,AWS,ohmurayu,,0,0,0,0,0,0,0,0,0,0
858,AWS,nabuskey,1.0,0,2,0,0,0,2,2,2,0,6
859,AWS,vinayhanumaiah,1.0,0,1,0,0,0,1,1,1,0,0
860,AWS,isaiahsal,,0,0,0,0,0,0,0,0,0,0
861,AWS,glyfnet,4.0,0,2,0,0,0,2,2,2,0,2
862,AWS,t6nn,1.0,0,2,0,0,0,2,2,2,0,9
863,AWS,maldalx,,0,0,0,0,0,0,0,0,0,9
864,AWS,be-meyer,,0,0,0,0,0,0,0,0,0,9
865,AWS,clinmatt,,0,0,0,0,0,0,0,0,0,9
866,AWS,gjohnson,,0,0,0,0,0,0,0,0,0,9
867,AWS,adhorn,,0,0,0,0,0,0,0,0,0,9
868,AWS,kaizio,,0,0,0,0,0,0,0,0,0,9
869,AWS,sirirako,,0,0,0,0,0,0,0,0,0,9
870,AWS,yiangmeng,,0,0,0,0,0,0,0,0,0,9
871,AWS,ferngus,,0,0,0,0,0,0,0,0,0,9
872,AWS,athewsey,8.0,0,6,0,0,0,6,6,6,0,187
873,AWS,mznzhi,,0,0,0,0,0,0,0,0,0,187
874,AWS,hasanp87,3.0,0,1,0,0,0,1,1,1,0,0
875,AWS,jeffsec-aws,2.0,0,1,0,0,0,1,1,1,0,0
876,AWS,tmokmss,,0,0,0,0,0,0,0,0,0,0
877,AWS,zentahori,,0,0,0,0,0,0,0,0,0,0
878,AWS,akozd,,0,0,0,0,0,0,0,0,0,0
879,AWS,dooreaga,,0,0,0,0,0,0,0,0,0,0
880,AWS,fbouteruche,,0,0,0,0,0,0,0,0,0,0
881,AWS,melinaschweizer,,0,0,0,0,0,0,0,0,0,0
882,AWS,alex-m-aws,,0,0,0,0,0,0,0,0,0,0
883,AWS,Marinaburkhardt,,0,0,0,0,0,0,0,0,0,0
884,AWS,dylan-tong-aws,11.0,0,1,0,0,0,1,1,1,0,0
885,AWS,oranie,,0,0,0,0,0,0,0,0,0,0
886,AWS,xparticle,,0,0,0,0,0,0,0,0,0,0
887,AWS,yapweiyih,,0,0,0,0,0,0,0,0,0,0
888,AWS,kkeli,,0,0,0,0,0,0,0,0,0,0
889,AWS,kthomas-amzn,,0,0,0,0,0,0,0,0,0,0
890,AWS,farrdoug,2.0,0,1,0,0,0,1,1,1,0,0
891,AWS,hgrgic,,0,0,0,0,0,0,0,0,0,0
892,AWS,lpiedade,8.0,0,3,0,0,1,4,3,4,0,43
893,AWS,karengryg,,0,0,0,0,0,0,0,0,0,43
894,AWS,diggory-briercliffe,,0,0,0,0,0,0,0,0,0,43
895,AWS,w0rks74710n,4.0,0,1,0,0,0,1,1,1,0,0
896,AWS,davidhessler,,0,0,0,0,0,0,0,0,0,0
897,AWS,robbiecooray1,,0,0,0,0,0,0,0,0,0,0
898,AWS,code2648,,0,0,0,0,0,0,0,0,0,0
899,AWS,fbdo,15.0,0,1,0,0,0,1,1,1,0,0
900,AWS,hkford,,0,0,0,0,0,0,0,0,0,0
901,AWS,str3tch,,0,0,0,0,0,0,0,0,0,0
902,AWS,tbrand,98.0,0,4,0,0,0,4,4,4,0,5
903,AWS,wellsiau-aws,1.0,0,3,0,0,0,3,3,3,0,25
904,AWS,nragusa,8.0,0,1,0,0,0,1,1,1,0,0
905,AWS,sandeepveldi,1.0,0,1,0,0,0,1,1,1,0,0
906,AWS,awssteph,,0,0,0,0,0,0,0,0,0,0
907,AWS,rsvenkatesh,,0,0,0,0,0,0,0,0,0,0
908,AWS,fl0yd,,0,0,0,0,0,0,0,0,0,0
909,AWS,mattegab,,0,0,0,0,0,0,0,0,0,0
910,AWS,virendhar-aws,,0,0,0,0,0,0,0,0,0,0
911,AWS,adampalm,,0,0,0,0,0,0,0,0,0,0
912,AWS,snvz,,0,0,0,0,0,0,0,0,0,0
913,AWS,cmlccie,,0,0,0,0,0,0,0,0,0,0
914,AWS,shapirov103,3.0,0,2,0,0,0,2,2,2,0,27
915,AWS,durdina,0.0,0,13,0,0,0,13,13,13,0,122
916,AWS,enricosarto,,0,0,0,0,0,0,0,0,0,122
917,AWS,nikaviam,,0,0,0,0,0,0,0,0,0,122
918,AWS,nitin-tiwari,,0,0,0,0,0,0,0,0,0,122
919,AWS,amirkaws,,0,0,0,0,0,0,0,0,0,122
920,AWS,aruthom,,0,0,0,0,0,0,0,0,0,122
921,AWS,adamandrewsaws,,0,0,0,0,0,0,0,0,0,122
922,AWS,t1agob,,0,0,0,0,0,0,0,0,0,122
923,AWS,samx18,5.0,0,3,0,0,0,3,3,3,0,1
924,AWS,anandsakhare,,0,0,0,0,0,0,0,0,0,1
925,AWS,jdbean,,0,0,0,0,0,0,0,0,0,1
926,AWS,anujag24,,0,0,0,0,0,0,0,0,0,1
927,AWS,ItWillBeBetter,,0,0,0,0,0,0,0,0,0,1
928,AWS,SZubarev,2.0,0,1,0,0,0,1,1,1,0,0
